Culture,Image,Class
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1049.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1050.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1054.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1055.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1058.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1063.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1065.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1073.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1074.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1075.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1082.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1083.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1084.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1086.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1089.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1090.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1092.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1093.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1095.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1168.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1170.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1171.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1174.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1175.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1176.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1178.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1180.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1184.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1185.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1186.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1187.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1195.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1196.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1198.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1200.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1201.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1202.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1207.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1211.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1215.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1216.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1217.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1218.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1223.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1224.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1225.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1235.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1237.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1238.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1239.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1244.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1250.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1251.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1255.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1257.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1258.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1259.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1276.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1279.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1283.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1291.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1293.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1294.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1296.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1298.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1300.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1301.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1302.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1303.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1305.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1306.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1315.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1316.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1317.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1318.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1319.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1321.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1322.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1323.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1330.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1332.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1337.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1338.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1339.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1340.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1341.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1345.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1346.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1347.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1348.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1349.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1351.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1352.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1356.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1359.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1360.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1361.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1362.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1364.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1365.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1367.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1368.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1370.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1372.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1375.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1376.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1378.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1385.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1387.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1389.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1390.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1391.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1392.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1393.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1394.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1395.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1396.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1398.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1399.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1400.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1403.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1404.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1406.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1409.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1415.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1420.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1423.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1426.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1431.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1432.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1434.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1435.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1436.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1439.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1443.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1450.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1451.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1453.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1458.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1465.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1471.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1474.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1475.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1477.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1478.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1479.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1481.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1484.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1485.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1486.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1487.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1488.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1489.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1492.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1493.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1495.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1496.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1497.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1498.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1499.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1501.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1502.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1503.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1508.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1510.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1512.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1513.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1514.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1515.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1517.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1518.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1519.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1520.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1521.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1522.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1524.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1526.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1528.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1533.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1534.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1535.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1536.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1537.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1538.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1539.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1541.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1542.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1544.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1545.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1546.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1548.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1549.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1555.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1556.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1559.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1563.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1564.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1565.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1567.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1568.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1569.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1570.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1571.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1572.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1576.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1578.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1582.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1583.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1584.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1585.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1586.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1587.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1588.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1589.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1590.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1593.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1595.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1596.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1598.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1600.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1607.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1613.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1619.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1623.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1624.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1628.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1629.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1632.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1636.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1638.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1642.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1649.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1651.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1654.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1661.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1666.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1667.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1670.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1674.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1676.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1677.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1678.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1684.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1685.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1686.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1693.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1699.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1709.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1712.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1714.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1718.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1719.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1720.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1723.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1724.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1725.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1726.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1730.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1732.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1742.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1743.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1744.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1745.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1746.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1749.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1752.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1754.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1756.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1757.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1759.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1760.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1761.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1762.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1763.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1764.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1765.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1766.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1767.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1770.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1771.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1773.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1775.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1776.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1777.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1779.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1781.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1786.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1790.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1793.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1799.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1800.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1806.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1820.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1824.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1825.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1826.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1827.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1828.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1829.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1830.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1831.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1832.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1834.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1835.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1836.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1838.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1841.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1842.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1848.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1849.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1851.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1852.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1854.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1856.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1857.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1860.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1861.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1865.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1867.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1869.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1870.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1872.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1874.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1875.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1877.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1878.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1879.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1886.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1894.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1895.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1896.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1898.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1899.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1900.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1902.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1903.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1904.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1906.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1907.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1908.jpeg,0
F,..\..\..\FINALDS\originals\lamps\french\off\chineseimage_1909.jpeg,0
