Culture,Image,Class
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_1930.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_1935.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_1936.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_1939.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_1943.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_1946.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_195.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_1950.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_1951.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_1957.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_1958.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_1959.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_1960.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_1964.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_1965.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_1967.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_1968.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_197.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_1970.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_1971.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_1972.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_1973.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_1974.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_1975.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_1976.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_198.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_1980.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_1985.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_1986.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_1987.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_1988.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_199.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_1991.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_1992.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_1993.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_1994.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_1995.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_1996.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_1998.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_1999.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_20.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2000.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2001.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2003.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2004.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2005.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2007.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2008.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2009.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2010.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2012.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2013.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2015.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2016.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2019.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2020.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2021.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2022.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2025.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2028.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_203.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_204.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_205.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2057.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_206.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2089.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_209.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2090.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_21.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2112.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2115.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2124.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2127.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_214.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2157.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_216.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2168.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2175.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2179.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2187.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2190.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2199.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_22.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2201.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2208.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2210.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2211.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2212.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2213.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2218.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2223.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2224.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2229.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2230.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2232.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2234.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2235.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2237.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2245.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2248.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2249.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_225.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2269.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_227.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2274.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2280.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2286.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2291.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2298.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_23.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_231.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2319.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2324.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2326.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2332.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2335.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_234.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2345.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_236.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_238.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2380.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_24.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2402.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2407.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2408.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2409.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2410.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2412.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2414.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2417.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2420.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2424.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2425.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2426.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2427.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2432.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2433.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2436.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2438.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2446.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2447.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2449.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2457.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2458.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_246.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2469.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2473.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2475.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2480.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_249.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2494.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2497.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2502.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2508.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_251.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2513.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_252.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_253.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2536.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_254.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2540.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_255.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2557.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_256.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2562.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2581.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2582.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2586.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_259.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2591.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2592.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2595.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2596.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_260.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2600.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2602.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_261.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2613.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_262.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2624.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_263.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2646.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_265.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2657.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_266.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2680.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2691.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_27.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_270.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2702.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_271.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2713.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2724.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2729.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_273.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2730.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2738.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_274.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2740.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2741.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2742.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2743.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2744.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2745.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2746.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2756.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2758.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2759.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_276.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2768.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_277.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2772.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2780.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2787.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_279.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2790.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2791.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2793.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2796.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_28.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_280.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2804.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2807.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_281.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2810.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_282.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2820.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_283.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_284.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2845.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_285.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2857.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_286.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2879.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_288.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_289.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_29.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2902.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2905.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2906.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_291.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2911.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2913.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2919.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_292.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2923.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2924.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2929.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_293.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2937.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_294.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_296.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2968.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_297.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_298.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2980.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_299.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_2990.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_30.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_300.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3002.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_301.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3026.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_303.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3035.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_304.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3046.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3050.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_306.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3079.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_308.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_309.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3090.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3099.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_31.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3101.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_313.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3135.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_314.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_315.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3152.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3153.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3154.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3155.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3156.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3158.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_316.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3163.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3164.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3165.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3168.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_317.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3170.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3177.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_318.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3184.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3185.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_319.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3201.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_321.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3219.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_323.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3235.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3246.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3247.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3257.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3279.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_328.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_329.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3290.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_330.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3301.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_331.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3314.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_332.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3323.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_333.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3334.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3335.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3336.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3347.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_335.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_336.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3369.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_337.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_339.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_340.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_341.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3413.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_342.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3435.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3441.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3444.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3447.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3458.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3469.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_347.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3477.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3478.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_348.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3480.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_349.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3491.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_35.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_350.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3502.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3506.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3508.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3509.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_351.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3510.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3512.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3513.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3514.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3518.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3524.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3525.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3529.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_353.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3531.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3535.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3538.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3540.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3545.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3546.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3547.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_355.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3550.jpg,0
F,..\..\..\FINALDS\originals\carpets\japanese\without\image_3558.jpg,0
